rms_id,category,title,verdict,flags,imgW,imgH,frameCoverage,solvedScale,unclampedScale,url
3461,seating,"ELLORA SAGE VELVET OTTOMAN",BROKEN,MEASURE_FAIL|LOW_RES,334,169,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/ottoman/ELLORA%20Ottoman%200.png
1415,bars,"ELWOOD CONCRETE & SPLIT WOOD BAR",PASS,,1448,1086,0.518,0.960,0.960,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1415/79b5fb3960b7a645.png
2462,seating,"ELSPETH ALMOND VELOUR CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,254,274,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/ELSPETH%20Chair%200.png
elysanda-ceremony-path-platform,large-decor,"ELYSANDA CEREMONY PATH + PLATFORM",BROKEN,MEASURE_FAIL|LOW_RES,394,177,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/ELYSANDA%20Path%20Platform.png
3465,styling,"ELYSIA RUFFLED MARBLE BOWL",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.521,0.750,0.517,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/STYLING/ELYSIA Large Marble Bowl.png
4165,chandeliers,"EMILE VINTAGE MICROPHONE PENDANT LIGHT",BROKEN,MEASURE_FAIL|LOW_RES,75,277,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/EMILE%20Microphone.png
1899,tables,"ERIKSEN MESH EDISON SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,234,232,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/ERIKSEN%20Side%20Table%200.png
live-erwin,large-decor,"ERWIN/MAHDI JUTE BARRICADE",BROKEN,MEASURE_FAIL|LOW_RES,272,211,0.972,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/ERWIN%20Jute%20Barricade%200.png
2717,seating,"ERIN ANTIQUE WHITE FRENCH SOFA",BROKEN,MEASURE_FAIL|LOW_RES,382,164,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/ERIN%20French%20Sofa.png
3877,chandeliers,"ERIZO LEATHER CHANDELIER",BROKEN,MEASURE_FAIL|LOW_RES,245,294,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/ERIZO%20Leather%20Chandelier%20XL.png
4030,candlelight,"ENNAI CONCRETE OIL LAMP",AT_RISK,LOW_RES,399,399,0.744,0.640,0.640,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/CANDLELIGHT/ENNAI Oil Lamp.png
395,rugs,"ENIKO 6X6 BRINDLE HIDE RUG",BROKEN,MEASURE_FAIL|LOW_RES,364,286,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/ENIKO%206x6%20Brindle%20Rug%200.png
2485,chandeliers,"EUSTACE 36\" WHITE CAST ANTLER CHANDELIER",AT_RISK,LOW_RES,400,300,0.879,0.664,0.664,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/EUSTACE%20White%20Antler%20Chandelier%200.png
3499,large-decor,"EMBER 38\" SQUARE WEATHERED STEEL FIREPIT",AT_RISK,LOW_RES,236,236,0.818,0.857,0.857,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/EMBER%2038in%20Firepit.png
351,tables,"ESTES RECLAIMED DINING TABLE",BROKEN,MEASURE_FAIL|LOW_RES,392,195,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/dining-tables/ESTES%20Dining%20Table%200.png
3014,seating,"EVANDER GREY HIDE TAPERED OTTOMAN",BROKEN,MEASURE_FAIL|LOW_RES,260,178,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/ottoman/EVANDER%20Ottoman%200.png
2730,tableware,"EVITA 13\" MARBLE CHARGER",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.661,0.750,0.405,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/EVITA%2013%20Marble%20Charger.png
3009,bars,"EVANGELINE SILVER FOLDING BAR CART",PASS,,1448,1086,0.546,0.897,0.897,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3009/4c8f43e05a5986e3.png
707,rugs,"EVREN 8X10 KILIM RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,379,274,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/EVREN%20Rug%200.png
4025,styling,"EVELDA CERAMIC CHAIN VASE",BROKEN,MEASURE_FAIL|LOW_RES,174,239,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/EVELDA%209.5%20Chain%20Vase.png
3002,seating,"FABIAN GREY HIDE BARREL CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,224,236,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/FABIAN%20%20Chair%200.png
2960,lighting,"EVY IVORY STUCCO TABLE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,155,283,0.981,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/EVY%20Table%20Lamp.png
2912,bars,"EXCURSION CHAMPAGNE TRUNK BAR",PASS,,1448,1086,0.625,0.797,0.797,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/2912/473c0d6f2646f2bc.png
2761,tables,"FARROW COCKTAIL COLUMN TABLES",BROKEN,MEASURE_FAIL|LOW_RES,185,282,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/columns-pedestals/FARROW%20Set.png
2974,tables,"EZRA MARBLE TOP ANTIQUE CONSOLE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,350,240,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/console-tables/EZRA%20Console%201.png
819,lighting,"FARRAH TRIPLE GOLD GLOBE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,112,234,0.937,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/FARRAH%20Table%20Lamp%200.png
3012,bars,"FARRELL GREY HIDE BAR STOOL",BROKEN,MEASURE_FAIL|LOW_RES,149,223,0.993,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/stool/FARRELL%20Stool%200.png
721,seating,"FAWN NATURAL CANE CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,238,278,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/FAWN%200.png
3023,styling,"LEATHER BASKETS",BROKEN,MEASURE_FAIL|LOW_RES,200,172,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/FAYE%20Leather%20Basket.png
2770,rugs,"FELINA 5X8 GREY + NATURAL TASSEL JUTE RUG",BROKEN,MEASURE_FAIL|LOW_RES,391,104,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/FELINA%205x8%201.png
3380,tableware,"FIONA BONE FLATWARE",BROKEN,MEASURE_FAIL|LOW_RES,212,280,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/flatware/FIONA%20Set.png
403,rugs,"FERIDE 5X8 KILIM RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,386,240,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/FERIDE%205x8%20Rug%200.png
814,styling,"FELIX NATURAL ANTLER",BROKEN,MEASURE_FAIL|LOW_RES,351,200,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/FELIX%20Antler%200.png
3415,tableware,"ESTELLA MIXED METAL FLATWARE",BROKEN,MEASURE_FAIL|LOW_RES,231,293,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/flatware/ESTELLA%20Set.png
3003,seating,"FLORIAN IVORY HIDE BARREL CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,224,238,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/FLORIAN%20Chair%200.png
2732,candlelight,"FLORENCE WEATHERED ZINC LANTERN",BROKEN,MEASURE_FAIL|LOW_RES,288,289,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/candlelight/FLORENCE%20Exact%20Set.png
603,serveware,"FARREN EUROPEAN WOOD PADDLE",BROKEN,MEASURE_FAIL|LOW_RES,347,115,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/FARREN%20Paddle%200.png
2906,seating,"FORD DECONSTRUCTED LEATHER WINGBACK CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,228,296,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/FORD%20Wingback%200.png
3097,pillows-throws,"FRINGE BLACK THROW",BROKEN,MEASURE_FAIL|LOW_RES,294,276,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Black.png
2408,tables,"FRANCOISE CANE SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,278,257,0.989,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/FRANCOISE%20Side%20Table%200.png
3593,pillows-throws,"FRINGE BLUE GREY THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.787,0.750,0.520,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/THROWS/FRINGE Smoke Blue.png
3094,pillows-throws,"FRINGE CHARCOAL THROW",BROKEN,MEASURE_FAIL|LOW_RES,375,296,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Charcoal.png
2645,pillows-throws,"FRINGE CAMEL THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.686,0.750,0.557,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Camel.png
3095,pillows-throws,"FRINGE GREY THROW",BROKEN,MEASURE_FAIL|LOW_RES,368,291,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Grey.png
2644,pillows-throws,"FRINGE IVORY THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.686,0.750,0.557,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Ivory%20Throw.png
4005,pillows-throws,"FRINGE OLIVE THROW",BROKEN,MEASURE_FAIL|LOW_RES,383,196,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Olive.png
734,tables,"FLINT LEATHER & BRASS COFFEE TABLE",AT_RISK,LOW_RES,648,648,0.656,0.898,0.898,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/734/3543d78c7b5c2230.png
3459,pillows-throws,"FRINGE SAGE THROW",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,193,272,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Sage.png
2899,pillows-throws,"FRINGE LIGHT BLUE THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.727,0.750,0.541,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FRINGE%20Blue%20Light.png
3594,pillows-throws,"FRINGE IVORY CASHMERE THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.640,0.750,0.577,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/THROWS/FRINGE Cash Ivory.png
2437,pillows-throws,"FUR BROWN BEAR THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.561,0.750,0.616,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Bear%20Brown%200.png
2768,lighting,"FROST WHITE ANTLER TABLE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,158,300,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/FROST%20Antler%20Lamp.png
3856,seating,"FULTON WHITE LEATHER BUTTERFLY CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,209,274,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/FULTON%20Butterfly%20Chair%200.png
2436,pillows-throws,"FUR BEIGE MONGOLIAN THROW",BROKEN,MEASURE_FAIL|LOW_RES,246,286,0.992,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Mongolian%20Beige%200.PNG
2896,pillows-throws,"FUR GOLD FEATHER THROW",AT_RISK,LOW_RES,400,300,0.494,0.750,0.656,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Feather.png
2341,pillows-throws,"FUR BROWN MUDCLOTH MONGOLIAN THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.535,0.750,0.631,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/fur-mudbrown/01-FUR_Brown_Mudcloth_Mongolian.png
2898,pillows-throws,"FUR BROWN MONGOLIAN THROW",AT_RISK,LOW_RES,400,300,0.475,0.750,0.669,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Mongolian%20Brown%20Fleece.png
4164,pillows-throws,"FUR RED BLACK OMBRE THROW",BROKEN,MEASURE_FAIL|LOW_RES,358,217,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Red%20Black%20Ombre.png
3979,lighting,"GEORGIA BRASS SCONCE",BROKEN,MEASURE_FAIL|LOW_RES,148,201,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/special/GEORGIA%20Sconce%201.png
2002,seating,"GERALDINE GOAT FUR WOOD BENCH",BROKEN,MEASURE_FAIL|LOW_RES,367,228,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/bench/GERALDINE%20Bench%200.png
2441,pillows-throws,"FUR IVORY MONGOLIAN THROW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.590,0.750,0.601,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/throws/FUR%20Mongolian%20Ivory.PNG
3171,serveware,"GIBBS 15\" SQUARE BROWN LEATHER TRAY",BROKEN,MEASURE_FAIL|LOW_RES,203,202,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/GIBBS%2015in.png
2464,chandeliers,"GIDEON BAMBOO PENDANT LIGHT",BROKEN,MEASURE_FAIL|LOW_RES,243,251,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/hanging/GIDEON%20Medium.png
2964,lighting,"GEMMA SAGE GLASS TABLE LAMP",BROKEN,MEASURE_FAIL|LOW_RES,168,291,0.988,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/GEMMA%20Lamp%20OFF.png
3530,serveware,"GLORIA GOLD BEVERAGE TUB",BROKEN,MEASURE_FAIL|LOW_RES,235,189,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/GLORIA%20Beverage%20Tub.png
757,seating,"GILES GOAT HIDE CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,198,260,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/GILES%20Chair%200.png
2864,chandeliers,"GIDEON SMALL BAMBOO MESH PENDANT",BROKEN,MEASURE_FAIL|LOW_RES,97,230,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/missing-gaps/GIDEON%20Small.png
3535,lighting,"GIESEL GREEN FRINGE LAMP",AT_RISK,LOW_RES,800,600,0.416,0.862,0.862,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/LIGHTING/GIESEL Lamp.png
2149,rugs,"GLAUCUS 6X8 GREY FAUX HIDE RUG",BROKEN,MEASURE_FAIL|LOW_RES,308,235,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/GLAUCUS%206x8%20Faux%20Hide%200.png
1682,styling,"GARRY WAGON WHEEL",BROKEN,MEASURE_FAIL|LOW_RES,253,286,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/GARRY%20Wagon%20Wheel.png
1807,serveware,"GINNY WHITEWASH WOOD BOWL",BROKEN,LOW_RES|CLAMP_MASSIVE,241,241,0.459,0.750,0.562,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/GINNY%20Bowl%200.png
live-inola-gold-slatted-bar,bars,"GOLD ACRYLIC SLATTED BAR",PASS,,1448,1086,0.396,0.929,0.929,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/live-inola-gold-slatted-bar/9476ab65174ab55b.png
2257,pillows-throws,"GOLD FLECK WOVEN PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,292,263,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Gold%20Fleck%20Texture.png
4009,pillows-throws,"GOLD MUSTARD MUDCLOTH PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,279,276,0.993,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Gold%20Mustard%20Mudcloth.png
2394,pillows-throws,"GOLD SPECKLED LEATHER PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.633,0.750,0.580,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/gold-speckled-leather-pillow/01-Gold_Speckled_Leather.png
3279,seating,"GERWYN GREY DINING CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,180,283,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-dining/GERWYN%20Dining%20Chair.png
4085,pillows-throws,"GOLD VELVET FRINGE LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,307,188,0.991,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Gold%20Velvet%20Fringe%20Lumbar.png
2593,pillows-throws,"GOLD VELVET DOTTED PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,274,276,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Gold%20Velvet%20Dotted.png
4160,pillows-throws,"GOLD VELVET ZEBRA PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,287,271,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Gold%20Zebra%20Velvet.png
396,rugs,"GOPALA 7X7 NATURAL TAN HIDE RUG",BROKEN,MEASURE_FAIL|LOW_RES,319,253,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/GOPALA%20Natural%20Print%20Rug%200.png
3102,pillows-throws,"GREEN ANTIQUE TEXTILE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,263,264,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Antique.png
2895,pillows-throws,"GREEN TASSEL PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,284,273,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Forest%20Tassel.png
4004,pillows-throws,"GREEN + NATURAL PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,247,255,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Natural%20Pillow.png
2261,pillows-throws,"GREEN DARK VELVET PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,281,251,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Dark%20Velour.png
3099,pillows-throws,"GREEN SABRA PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,294,272,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Sabra.png
2297,pillows-throws,"GREEN OLIVE VELVET LUMBAR",BROKEN,MEASURE_FAIL|LOW_RES,337,168,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Olive%20Velvet%20Lumbar.png
3214,pillows-throws,"GREEN WILD BIRD VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.728,0.750,0.541,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/wild-bird-green-velvet-pillow/01-Wild_Bird_Green.png
3219,pillows-throws,"GREEN WILD LEOPARD VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.750,0.750,0.533,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/wild-leopard-green-velvet-pillow/01-Wild_Leopard_Green.png
2267,pillows-throws,"GREIGE TEXTURED LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,334,192,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Greige%20Textured%20Lumbar.png
3534,serveware,"GREER LOW GOLD BOWL",BROKEN,MEASURE_FAIL|LOW_RES,234,112,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/GREER%20Gold%20Low%20Bowl.png
2435,pillows-throws,"GREEN OLIVE FAUX SILK PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,295,295,0.739,0.750,0.581,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Green%20Olive%20Faux%20Silk.PNG
129,seating,"GREY HILLS LINEN OTTOMAN",BROKEN,MEASURE_FAIL|LOW_RES,191,231,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/ottoman/GREY%20HILLS%20Ottoman%200.png
2273,pillows-throws,"GREY HIDE LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,329,185,0.986,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Hide%20Lumbar.png
3453,pillows-throws,"GREEN SAGE VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,535,535,0.840,0.750,0.545,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/PILLOWS/Sage Velvet.png
2274,pillows-throws,"GREY FAUX MINK LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,349,187,0.962,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Faux%20Mink%20Lumbar.png
2269,pillows-throws,"GREY DARK VELVET PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,288,257,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Dark%20Velvet.png
2272,pillows-throws,"GREY FEATHER FUR LUMBAR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,310,202,0.953,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Feather%20Fur%20Lumbar.png
2275,pillows-throws,"GREY MONGOLIAN FUR PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,345,277,0.910,0.750,0.469,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Mongolian%20Fur.png
2604,pillows-throws,"GREY LIGHT VELVET PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,299,249,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Grey%20Light%20Velvet.png
2860,tables,"GUNNISON BLACK WOOD SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,154,233,0.985,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/GUNNISON%20Side%20Table.png
3858,pillows-throws,"GREEN SAGE LUMBAR",AT_RISK,LOW_RES,641,641,0.487,0.750,0.716,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/green-sage-velvet-lumbar/01-green-sage-velvet-lumbar.png
2876,large-decor,"HANOI CANE WALL",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,309,266,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/HANOI%20Cane%20Wall.png
3533,styling,"GURA BLACK MARBLE CHAIN",BROKEN,MEASURE_FAIL|LOW_RES,308,83,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/GURA%20Black%20Marble%20Chain.png
3896,tables,"HACIER MAHOGANY 60\" DINING TABLE",AT_RISK,LOW_RES,800,600,0.857,0.757,0.757,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3896/4678d2d9e6f3babf.png
1926,bars,"HAMPTON OAK WOOD BAR",AT_RISK,LOW_RES,800,600,0.496,0.952,0.952,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1926/e7f7c038d512ed84.png
341,tables,"HAYDEN WOOD & NICKEL SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,226,221,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/HAYDEN%20Side%20Table%200.png
