id,url,category_slug,product_slug,title,product_title_original,product_title_normalized,is_custom_order_co,description,dimensions,stocked_quantity,material_notes,color_notes,size_notes,generic_notes,add_to_cart_present,quantity_selector_present,variant_selector_present,previous_product_url,next_product_url,related_product_urls,breadcrumb,repaired_by_llm,extraction_method,final_confidence,missing_fields,ambiguity_flags,warnings,needs_manual_review
5ff90652-e85b-4093-82b7-b0018445c37b,https://www.eclectichive.com/bars1/parsons-black-acrylic-bar-w-black-frame-co,bars1,parsons-black-acrylic-bar-w-black-frame-co,Parsons Glossy Black Bar,Parsons Glossy Black Bar — Event Design & Decor | Eclectic Hive,Parsons Glossy Black Bar,true,"Stocked Quantity: 2  84""W x 24""D x 41""H","84""W x 24""D x 41""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-w-black-frame-co,,false,markdown,1,,prev_next_unparsed,,false
c044bd0a-068a-4728-b3b2-6e635c286903,https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-co,bars1,parsons-bronze-acrylic-bar-co,Steffi Bronze Mirror Bar,Steffi Bronze Mirror Bar — Event Design & Decor | Eclectic Hive,Steffi Bronze Mirror Bar,true,"Stocked Quantity: 2  84""W x 24""D x 41""H","84""W x 24""D x 41""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-w-black-frame-co;https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-co,,false,markdown,1,,prev_next_unparsed,,false
e3e02204-200f-4018-8b7d-3a8d1a1a82ac,https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-w-black-frame-co,bars1,parsons-bronze-acrylic-bar-w-black-frame-co,Parsons Bronze Mirror Bar,Parsons Bronze Mirror Bar — Event Design & Decor | Eclectic Hive,Parsons Bronze Mirror Bar,true,"Stocked Quantity: 2 84""W x 24""D x 41""H","84""W x 24""D x 41""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-black-acrylic-bar-w-black-frame-co;https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-co,,false,markdown,1,,prev_next_unparsed,,false
d67e5de5-4650-4b27-9964-2d0585cabd13,https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-co,bars1,parsons-gold-acrylic-bar-co,Steffi Gold Mirror Bar,Steffi Gold Mirror Bar — Event Design & Decor | Eclectic Hive,Steffi Gold Mirror Bar,true,"Stocked Quantity: 3  84""W x 24""D x 41""H","84""W x 24""D x 41""H",3,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-bronze-acrylic-bar-co;https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-w-black-frame-co,,false,markdown,1,,prev_next_unparsed,,false
98bcbb2b-0968-4740-b670-27cf62c246e3,https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-w-black-frame-co,bars1,parsons-gold-acrylic-bar-w-black-frame-co,Parsons Gold Mirror Bar,Parsons Gold Mirror Bar — Event Design & Decor | Eclectic Hive,Parsons Gold Mirror Bar,true,"Stocked Quantity: 4  84""W x 24""D x 41""H","84""W x 24""D x 41""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-co;https://www.eclectichive.com/bars1/parsons-mirrored-acrylic-bar-co,,false,markdown,1,,prev_next_unparsed,,false
7649cd39-c2f8-42a5-ab9a-3b4d2b80b247,https://www.eclectichive.com/bars1/parsons-mirrored-acrylic-bar-co,bars1,parsons-mirrored-acrylic-bar-co,Parsons Silver Mirror Bar,Parsons Silver Mirror Bar — Event Design & Decor | Eclectic Hive,Parsons Silver Mirror Bar,true,"Stocked Quantity: 4  84""W x 24""D x 41""H","84""W x 24""D x 41""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-gold-acrylic-bar-w-black-frame-co;https://www.eclectichive.com/bars1/parsons-white-acrylic-bar-w-black-frame-co,,false,markdown,1,,prev_next_unparsed,,false
ce47d615-6cf3-4786-afd4-dc390a467865,https://www.eclectichive.com/bars1/parsons-white-acrylic-bar-w-black-frame-co,bars1,parsons-white-acrylic-bar-w-black-frame-co,Parsons White Glossy Bar,Parsons White Glossy Bar — Event Design & Decor | Eclectic Hive,Parsons White Glossy Bar,true,"Stocked Quantity: 4  84""W x 24""D x 41""H","84""W x 24""D x 41""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-mirrored-acrylic-bar-co;https://www.eclectichive.com/bars1/parsons-white-acrylic-bar-w-silver-frame-co,,false,markdown,1,,prev_next_unparsed,,false
f7eac318-1b02-4127-b6a7-afab96a12732,https://www.eclectichive.com/bars1/parsons-white-acrylic-bar-w-silver-frame-co,bars1,parsons-white-acrylic-bar-w-silver-frame-co,Steffi White Glossy Bar,Steffi White Glossy Bar — Event Design & Decor | Eclectic Hive,Steffi White Glossy Bar,true,"Stocked Quantity: 4  84""W x 24""D x 41""H","84""W x 24""D x 41""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/parsons-white-acrylic-bar-w-black-frame-co;https://www.eclectichive.com/bars1/aria-marble-bar-co,,false,markdown,1,,prev_next_unparsed,,false
89efb8e2-b4f7-4fa0-8778-ab907c90de0e,https://www.eclectichive.com/bars1/pickford-concrete-&-wood-fill-bar-co,bars1,pickford-concrete-&-wood-fill-bar-co,Pickford Concrete & Wood Fill Bar,Pickford Concrete & Wood Fill Bar — Event Design & Decor | Eclectic Hive,Pickford Concrete & Wood Fill Bar,true,"Stocked Quantity: 4  71""W x 27""D x 37""H","71""W x 27""D x 37""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/norwood-concrete-&-wood-top-bar-co;https://www.eclectichive.com/bars1/elwood-concrete-&-split-wood-bar-co,,false,markdown,1,,prev_next_unparsed,,false
b779115b-76b5-4856-9bf1-03092b19d2c2,https://www.eclectichive.com/bars1/shadow-aspen-graphic-bar-co,bars1,shadow-aspen-graphic-bar-co,Shadow Aspen Graphic Bar,Shadow Aspen Graphic Bar — Event Design & Decor | Eclectic Hive,Shadow Aspen Graphic Bar,true,"Stocked Quantity: 4  97""W x 25""D x 41""H","97""W x 25""D x 41""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/shadow-galvanized-insert-bar-co;https://www.eclectichive.com/bars1/shadow-white-reclaimed-graphic-bar-co,,false,markdown,1,,prev_next_unparsed,,false
7bba35d2-f88c-414d-b18f-fa6c0b6d7884,https://www.eclectichive.com/bars1/shadow-galvanized-insert-bar-co,bars1,shadow-galvanized-insert-bar-co,Shadow Galvanized Bar,Shadow Galvanized Bar — Event Design & Decor | Eclectic Hive,Shadow Galvanized Bar,true,"Stocked Quantity: 8  97""W x 25""D x 41""H","97""W x 25""D x 41""H",8,,,,,true,true,,,,https://www.eclectichive.com/bars1/shadow-natural-reclaimed-graphic-bar-co;https://www.eclectichive.com/bars1/shadow-aspen-graphic-bar-co,,false,markdown,1,,prev_next_unparsed,,false
0a616d96-5e87-4a4c-8618-d6c380a81f25,https://www.eclectichive.com/bars1/shadow-natural-reclaimed-graphic-bar-co,bars1,shadow-natural-reclaimed-graphic-bar-co,Shadow Reclaimed Graphic Bar,Shadow Reclaimed Graphic Bar — Event Design & Decor | Eclectic Hive,Shadow Reclaimed Graphic Bar,true,"Stocked Quantity: 5  97""W x 25""D x 41""H","97""W x 25""D x 41""H",5,,,,,true,true,,,,https://www.eclectichive.com/bars1/durango-cedar-and-concrete-bar-co;https://www.eclectichive.com/bars1/shadow-galvanized-insert-bar-co,,false,markdown,1,,prev_next_unparsed,,false
dba9ebca-a39e-43e3-830a-23590960c02c,https://www.eclectichive.com/bars1/shadow-white-insert-bar-co,bars1,shadow-white-insert-bar-co,Shadow White Bar,Shadow White Bar — Event Design & Decor | Eclectic Hive,Shadow White Bar,true,"Stocked Quantity: 8  97""W x 25""D x 41""H","97""W x 25""D x 41""H",8,,,,,true,true,,,,https://www.eclectichive.com/bars1/shadow-white-reclaimed-graphic-bar-co;https://www.eclectichive.com/bars1/whitney-white-wash-&-zinc-bar-co,,false,markdown,1,,prev_next_unparsed,,false
865b5d81-da65-4429-ba35-3f99f0aac70d,https://www.eclectichive.com/bars1/shadow-white-reclaimed-graphic-bar-co,bars1,shadow-white-reclaimed-graphic-bar-co,Shadow WhitewashedGraphic Bar,Shadow WhitewashedGraphic Bar — Event Design & Decor | Eclectic Hive,Shadow WhitewashedGraphic Bar,true,"Stocked Quantity: 2  97""W x 25""D x 41""H","97""W x 25""D x 41""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/shadow-aspen-graphic-bar-co;https://www.eclectichive.com/bars1/shadow-white-insert-bar-co,,false,markdown,1,,prev_next_unparsed,,false
82819887-657d-4ec5-87b5-434eb7183b60,https://www.eclectichive.com/bars1/sophia-antique-grande-metal-bar-co,bars1,sophia-antique-grande-metal-bar-co,Sophia Antique Grande Metal Bar,Sophia Antique Grande Metal Bar — Event Design & Decor | Eclectic Hive,Sophia Antique Grande Metal Bar,true,"Stocked Quantity: 2  85.5""W x 30""D x 46""H","85.5""W x 30""D x 46""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/aria-marble-bar-w-black-frame-co;https://www.eclectichive.com/bars1/isabella-antique-metal-bar-co,,false,markdown,1,,prev_next_unparsed,,false
a18b1163-2ff6-4f91-9bae-8392599e114f,https://www.eclectichive.com/bars1/sura-moss-wrapped-and-concrete-bar-co,bars1,sura-moss-wrapped-and-concrete-bar-co,Sura Moss Wrapped and Concrete Bar,Sura Moss Wrapped and Concrete Bar — Event Design & Decor | Eclectic Hive,Sura Moss Wrapped and Concrete Bar,true,"Stocked Quantity: 4 70.5""W x 27.5""D x 42.5""H","70.5""W x 27.5""D x 42.5""H",4,,,,,true,true,,,,https://www.eclectichive.com/bars1/whitney-white-wash-&-zinc-bar-co;https://www.eclectichive.com/bars1/sura-moss-wrapped-and-dark-wood-bar-co,,false,markdown,1,,prev_next_unparsed,,false
a7717f3b-1242-4275-bb65-d6d8937e2390,https://www.eclectichive.com/bars1/sura-moss-wrapped-and-dark-wood-bar-co,bars1,sura-moss-wrapped-and-dark-wood-bar-co,Sasha Moss Wrapped and Dark Wood Bar,Sasha Moss Wrapped and Dark Wood Bar — Event Design & Decor | Eclectic Hive,Sasha Moss Wrapped and Dark Wood Bar,true,"Stocked Quantity: 2  73""W x 28.5""D x 41.5""H","73""W x 28.5""D x 41.5""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/sura-moss-wrapped-and-concrete-bar-co,,false,markdown,1,,prev_next_unparsed,,false
400ed236-c44c-4dfd-92d6-1a9b94a32741,https://www.eclectichive.com/bars1/wadsworth-concrete-&-birch-bar-co,bars1,wadsworth-concrete-&-birch-bar-co,Wadsworth Concrete & Birch Bar,Wadsworth Concrete & Birch Bar — Event Design & Decor | Eclectic Hive,Wadsworth Concrete & Birch Bar,true,Stocked Quantity: 2,,2,,,,,true,true,,,,https://www.eclectichive.com/bars1/boyce-concrete-&-birch-double-bar-co;https://www.eclectichive.com/bars1/norwood-concrete-&-wood-top-bar-co,,false,markdown,0.9,,prev_next_unparsed,,false
769614e9-82a0-4434-9347-e256116a7ff8,https://www.eclectichive.com/bars1/walden-concrete-&-birch-bar-co,bars1,walden-concrete-&-birch-bar-co,Walden Concrete & Birch Bar,Walden Concrete & Birch Bar — Event Design & Decor | Eclectic Hive,Walden Concrete & Birch Bar,true,Stocked Quantity: 1,,1,,,,,true,true,,,,https://www.eclectichive.com/bars1/lockwood-concrete-&-birch-double-bar-co;https://www.eclectichive.com/bars1/boyce-concrete-&-birch-double-bar-co,,false,markdown,0.9,,prev_next_unparsed,,false
13b1eae6-dee7-4397-92fb-f0469a6ac2b9,https://www.eclectichive.com/bars1/whitney-white-wash-&-zinc-bar-co,bars1,whitney-white-wash-&-zinc-bar-co,Whitney White Wash & Zinc Bar,Whitney White Wash & Zinc Bar — Event Design & Decor | Eclectic Hive,Whitney White Wash & Zinc Bar,true,"Stocked Quantity: 2  87""W x 26""D x 42""H","87""W x 26""D x 42""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/shadow-white-insert-bar-co;https://www.eclectichive.com/bars1/sura-moss-wrapped-and-concrete-bar-co,,false,markdown,1,,prev_next_unparsed,,false
2ed7f30a-b70d-4de4-940c-1b9551e1429e,https://www.eclectichive.com/bars1/woodsley-concrete-&-wood-top-bar-co,bars1,woodsley-concrete-&-wood-top-bar-co,Woodsley Concrete & Wood Top Bar,Woodsley Concrete & Wood Top Bar — Event Design & Decor | Eclectic Hive,Woodsley Concrete & Wood Top Bar,true,"Stocked Quantity: 2  96""W x 24""D x 35""H","96""W x 24""D x 35""H",2,,,,,true,true,,,,https://www.eclectichive.com/bars1/beatrice-concrete-and-wood-bar-co;https://www.eclectichive.com/bars1/barclay-concrete-&-wood-tasting-bar-co,,false,markdown,1,,prev_next_unparsed,,false
7da3a417-04ba-4555-87b8-e2af2232e198,https://www.eclectichive.com/benches-ottomans1/aman-ivory-fur-pouf-co,benches-ottomans1,aman-ivory-fur-pouf-co,Aman Ivory Fur Pouf,Aman Ivory Fur Pouf — Event Design & Decor | Eclectic Hive,Aman Ivory Fur Pouf,true,"Stocked Quantity: 4 30""DIA x 14""H",,4,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/elaine-dove-grey-ottoman-co;https://www.eclectichive.com/benches-ottomans1/grey-hills-linen-ottoman-co,,false,markdown,0.9,,prev_next_unparsed,,false
a79afe37-339f-42b1-979f-fa4df2d7495d,https://www.eclectichive.com/benches-ottomans1/amiga-white-cow-hide-bench-co,benches-ottomans1,amiga-white-cow-hide-bench-co,Amigo White Cow Hide Bench,Amigo White Cow Hide Bench — Event Design & Decor | Eclectic Hive,Amigo White Cow Hide Bench,true,Stocked Quantity: 2 46.5”W x 15.5”D X 18.5”H,46.5”W x 15.5”D,2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/frances-velvet-tufted-bench-co;https://www.eclectichive.com/benches-ottomans1/spencer-beige-cot-bench-co,,false,markdown,1,,prev_next_unparsed,,false
b60ca39d-437f-4498-94dd-da417d98b78e,https://www.eclectichive.com/benches-ottomans1/avery-grey-tufted-ottoman-co,benches-ottomans1,avery-grey-tufted-ottoman-co,Avery Grey Tufted Ottoman,Avery Grey Tufted Ottoman — Event Design & Decor | Eclectic Hive,Avery Grey Tufted Ottoman,true,"Stocked Quantity: 3 46""DIA x 17""H",,3,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/harper-natural-upholstered-ottoman-co;https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-12-co,,false,markdown,0.9,,prev_next_unparsed,,false
6603a7a8-dfba-4546-b267-6d866d9a9095,https://www.eclectichive.com/benches-ottomans1/blanc-white-&-grey-cow-hide-ottoman-co,benches-ottomans1,blanc-white-&-grey-cow-hide-ottoman-co,Blanc White & Grey Cow Hide Ottoman,Blanc White & Grey Cow Hide Ottoman — Event Design & Decor | Eclectic Hive,Blanc White & Grey Cow Hide Ottoman,true,Stocked Quantity: 2,,2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/bruno-wood-biergarten-bench-co;https://www.eclectichive.com/benches-ottomans1/casper-white-cotton-ottoman-co,,false,markdown,0.9,,prev_next_unparsed,,false
f67ec42d-c270-4e5d-a566-e57be19a0278,https://www.eclectichive.com/benches-ottomans1/bruno-wood-biergarten-bench-co,benches-ottomans1,bruno-wood-biergarten-bench-co,Bruno Wood Biergarten Bench,Bruno Wood Biergarten Bench — Event Design & Decor | Eclectic Hive,Bruno Wood Biergarten Bench,true,"Stocked Quantity: 20 79""W x 10""D x 18.5""H","79""W x 10""D x 18.5""H",20,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/spencer-beige-cot-bench-co;https://www.eclectichive.com/benches-ottomans1/blanc-white-&-grey-cow-hide-ottoman-co,,false,markdown,1,,prev_next_unparsed,,false
8bb693a5-d247-4168-a9d7-4ff92185978b,https://www.eclectichive.com/benches-ottomans1/casper-white-cotton-ottoman-co,benches-ottomans1,casper-white-cotton-ottoman-co,Casper White Cotton Ottoman,Casper White Cotton Ottoman — Event Design & Decor | Eclectic Hive,Casper White Cotton Ottoman,true,"Stocked Quantity: 2 17""H x 39""D x 39""W","17""H x 39""D x 39""W",2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/blanc-white-&-grey-cow-hide-ottoman-co;https://www.eclectichive.com/benches-ottomans1/elaine-dove-grey-ottoman-co,,false,markdown,1,,prev_next_unparsed,,false
a16711ea-4778-4993-a7df-28d6beb40f97,https://www.eclectichive.com/benches-ottomans1/civic-center-wood-and-iron-bench-co,benches-ottomans1,civic-center-wood-and-iron-bench-co,Civic Center Wood and Iron Bench,Civic Center Wood and Iron Bench — Event Design & Decor | Eclectic Hive,Civic Center Wood and Iron Bench,true,"Stocked Quantity: 8 59""W x 16""D x 18""H","59""W x 16""D x 18""H",8,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/ygritte-bench;https://www.eclectichive.com/benches-ottomans1/frances-velvet-tufted-bench-co,,false,markdown,1,,prev_next_unparsed,,false
cc7078e6-10b3-4634-ba05-d71ef5642a5c,https://www.eclectichive.com/benches-ottomans1/cliara-rouge-ottoman-co,benches-ottomans1,cliara-rouge-ottoman-co,Cliara Rouge Ottoman,Cliara Rouge Ottoman — Event Design & Decor | Eclectic Hive,Cliara Rouge Ottoman,true,"Stocked Quantity: 8 16""DIA x 20.5""H",,8,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/gani-black-leather-cube-ottoman-co;https://www.eclectichive.com/benches-ottomans1/javon-woven-floor-cushion-co,,false,markdown,0.9,,prev_next_unparsed,,false
98b76a6a-3d80-49bf-b7dd-f9780651fd9d,https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-12-co,benches-ottomans1,dottie-velvet-ottoman-12-co,"Dottie Velvet Ottoman 12""","Dottie Velvet Ottoman 12"" — Event Design & Decor | Eclectic Hive","Dottie Velvet Ottoman 12""",true,"Stocked Quantity: 2 14.8""DIA x 12.5""H",,2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/avery-grey-tufted-ottoman-co;https://www.eclectichive.com/benches-ottomans1/trapper-canvas-ottoman-co,,false,markdown,0.9,,prev_next_unparsed,,false
05d45e1e-af8c-49c2-8efb-ebb899b9bff7,https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-14-co,benches-ottomans1,dottie-velvet-ottoman-14-co,"Dottie Velvet Ottoman 14""","Dottie Velvet Ottoman 14"" — Event Design & Decor | Eclectic Hive","Dottie Velvet Ottoman 14""",true,"Stocked Quantity: 2 18.7""DIA x 15""H",,2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/trapper-canvas-ottoman-co;https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-pair-co,,false,markdown,0.9,,prev_next_unparsed,,false
07165a8e-87a4-4b64-bd9e-a2ce612bf026,https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-pair-co,benches-ottomans1,dottie-velvet-ottoman-pair-co,Dottie Velvet Ottoman Pair,Dottie Velvet Ottoman Pair — Event Design & Decor | Eclectic Hive,Dottie Velvet Ottoman Pair,true,Stocked Quantity: 2,,2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/dottie-velvet-ottoman-14-co;https://www.eclectichive.com/benches-ottomans1/gani-black-leather-cube-ottoman-co,,false,markdown,0.9,,prev_next_unparsed,,false
8df8d019-9b0e-43f7-86c9-c77a5eaacc7c,https://www.eclectichive.com/benches-ottomans1/draper-charcoal-linen-bench-co,benches-ottomans1,draper-charcoal-linen-bench-co,Draper Charcoal Linen Bench,Draper Charcoal Linen Bench — Event Design & Decor | Eclectic Hive,Draper Charcoal Linen Bench,true,"Stocked Quantity: 4 40.25""W x 15.5""D x 20.5""H","40.25""W x 15.5""D x 20.5""H",4,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/ygritte-bench,,false,markdown,1,,prev_next_unparsed,,false
76c40f4d-da75-4aae-a623-afa89e36d8a5,https://www.eclectichive.com/benches-ottomans1/elaine-dove-grey-ottoman-co,benches-ottomans1,elaine-dove-grey-ottoman-co,Elaine Dove Grey Ottoman,Elaine Dove Grey Ottoman — Event Design & Decor | Eclectic Hive,Elaine Dove Grey Ottoman,true,"Stocked Quantity: 4 16''W x 16''D x 18""H",,4,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/casper-white-cotton-ottoman-co;https://www.eclectichive.com/benches-ottomans1/aman-ivory-fur-pouf-co,,false,markdown,0.9,,prev_next_unparsed,,false
5bfb7b63-8603-4864-9cec-f88df95e9bd7,https://www.eclectichive.com/benches-ottomans1/frances-velvet-tufted-bench-co,benches-ottomans1,frances-velvet-tufted-bench-co,Francine Velvet Tufted Bench,Francine Velvet Tufted Bench — Event Design & Decor | Eclectic Hive,Francine Velvet Tufted Bench,true,"Stocked Quantity: 2 60""W x 17""D x 18.5""H","60""W x 17""D x 18.5""H",2,,,,,true,true,,,,https://www.eclectichive.com/benches-ottomans1/civic-center-wood-and-iron-bench-co;https://www.eclectichive.com/benches-ottomans1/amiga-white-cow-hide-bench-co,,false,markdown,1,,prev_next_unparsed,,false
